timestamp,ticker,close,open,high,low
1980-12-12,APPLE,0.101261,0.128348,0.128906,0.128348
1980-12-15,APPLE,0.095978,0.12221,0.12221,0.121652
1980-12-16,APPLE,0.088934,0.113281,0.113281,0.112723
1980-12-17,APPLE,0.091135,0.115513,0.116071,0.115513
1980-12-18,APPLE,0.093777,0.118862,0.11942,0.118862
1980-12-19,APPLE,0.0995,0.126116,0.126674,0.126116
1980-12-22,APPLE,0.104343,0.132254,0.132813,0.132254
1980-12-23,APPLE,0.108746,0.137835,0.138393,0.137835
1980-12-24,APPLE,0.114469,0.145089,0.145647,0.145089
1980-12-26,APPLE,0.125035,0.158482,0.15904,0.158482
1980-12-29,APPLE,0.126796,0.160714,0.161272,0.160714
1980-12-30,APPLE,0.123715,0.157366,0.157366,0.156808
1980-12-31,APPLE,0.120193,0.152902,0.152902,0.152344
1981-01-02,APPLE,0.121513,0.154018,0.155134,0.154018
1981-01-05,APPLE,0.118872,0.151228,0.151228,0.15067
1981-01-06,APPLE,0.113588,0.144531,0.144531,0.143973
1981-01-07,APPLE,0.108746,0.138393,0.138393,0.137835
1981-01-08,APPLE,0.106544,0.135603,0.135603,0.135045
1981-01-09,APPLE,0.112268,0.142299,0.142857,0.142299
1981-01-12,APPLE,0.111387,0.142299,0.142299,0.141183
1981-01-13,APPLE,0.107425,0.136719,0.136719,0.136161
1981-01-14,APPLE,0.107865,0.136719,0.137277,0.136719
1981-01-15,APPLE,0.110066,0.139509,0.140625,0.139509
1981-01-16,APPLE,0.109186,0.138951,0.138951,0.138393
1981-01-19,APPLE,0.11579,0.146763,0.147321,0.146763
1981-01-20,APPLE,0.112268,0.142857,0.142857,0.142299
1981-01-21,APPLE,0.114469,0.145089,0.146205,0.145089
1981-01-22,APPLE,0.11579,0.146763,0.147879,0.146763
1981-01-23,APPLE,0.11535,0.146763,0.147321,0.146205
1981-01-26,APPLE,0.113588,0.144531,0.144531,0.143973
1981-01-27,APPLE,0.112708,0.143973,0.143973,0.142857
1981-01-28,APPLE,0.109186,0.138951,0.138951,0.138393
1981-01-29,APPLE,0.105223,0.133929,0.133929,0.133371
1981-01-30,APPLE,0.0995,0.127232,0.127232,0.126116
1981-02-02,APPLE,0.093777,0.11942,0.11942,0.118862
1981-02-03,APPLE,0.097299,0.123326,0.123884,0.123326
1981-02-04,APPLE,0.100821,0.12779,0.128348,0.12779
1981-02-05,APPLE,0.100821,0.12779,0.128906,0.12779
1981-02-06,APPLE,0.101261,0.128348,0.128906,0.128348
1981-02-09,APPLE,0.095978,0.122768,0.122768,0.121652
1981-02-10,APPLE,0.095978,0.121652,0.12221,0.121652
1981-02-11,APPLE,0.092896,0.118304,0.118304,0.117746
1981-02-12,APPLE,0.092016,0.117188,0.117188,0.116629
1981-02-13,APPLE,0.089814,0.114955,0.114955,0.113839
1981-02-17,APPLE,0.092016,0.116629,0.117188,0.116629
1981-02-18,APPLE,0.095978,0.121652,0.122768,0.121652
1981-02-19,APPLE,0.090254,0.114955,0.114955,0.114397
1981-02-20,APPLE,0.085412,0.108817,0.108817,0.108259
1981-02-23,APPLE,0.086732,0.109933,0.110491,0.109933
1981-02-24,APPLE,0.08365,0.107143,0.107143,0.106027
1981-02-25,APPLE,0.088934,0.112723,0.113281,0.112723
1981-02-26,APPLE,0.090254,0.114397,0.114955,0.114397
1981-02-27,APPLE,0.093336,0.118304,0.11942,0.118304
1981-03-02,APPLE,0.093777,0.118862,0.11942,0.118862
1981-03-03,APPLE,0.092456,0.117746,0.117746,0.117188
1981-03-04,APPLE,0.091575,0.116629,0.116629,0.116071
1981-03-05,APPLE,0.091135,0.116071,0.116071,0.115513
1981-03-06,APPLE,0.090254,0.115513,0.115513,0.114397
1981-03-09,APPLE,0.08321,0.106027,0.106027,0.105469
1981-03-10,APPLE,0.079248,0.101004,0.101004,0.100446
1981-03-11,APPLE,0.076166,0.097656,0.097656,0.09654
1981-03-12,APPLE,0.079248,0.100446,0.101004,0.100446
1981-03-13,APPLE,0.078367,0.099888,0.099888,0.09933
1981-03-16,APPLE,0.081449,0.103237,0.104353,0.103237
1981-03-17,APPLE,0.085412,0.108259,0.109375,0.108259
1981-03-18,APPLE,0.090695,0.114955,0.116071,0.114955
1981-03-19,APPLE,0.089814,0.114397,0.114397,0.113839
1981-03-20,APPLE,0.090695,0.114955,0.116071,0.114955
1981-03-23,APPLE,0.094217,0.11942,0.120536,0.11942
1981-03-24,APPLE,0.093777,0.11942,0.11942,0.118862
1981-03-25,APPLE,0.092016,0.117746,0.117746,0.116629
1981-03-26,APPLE,0.090254,0.114955,0.114955,0.114397
1981-03-27,APPLE,0.087173,0.111049,0.111049,0.110491
1981-03-30,APPLE,0.087173,0.110491,0.111607,0.110491
1981-03-31,APPLE,0.086292,0.110491,0.110491,0.109375
1981-04-01,APPLE,0.085412,0.108817,0.108817,0.108259
1981-04-02,APPLE,0.092896,0.117746,0.118304,0.117746
1981-04-03,APPLE,0.093336,0.118304,0.118862,0.118304
1981-04-06,APPLE,0.091575,0.116629,0.116629,0.116071
1981-04-07,APPLE,0.090695,0.115513,0.115513,0.114955
1981-04-08,APPLE,0.095097,0.120536,0.121652,0.120536
1981-04-09,APPLE,0.096858,0.122768,0.123326,0.122768
1981-04-10,APPLE,0.098179,0.124442,0.125,0.124442
1981-04-13,APPLE,0.098179,0.124442,0.125,0.124442
1981-04-14,APPLE,0.098179,0.124442,0.125,0.124442
1981-04-15,APPLE,0.093336,0.118862,0.118862,0.118304
1981-04-16,APPLE,0.088053,0.112165,0.112165,0.111607
1981-04-20,APPLE,0.090695,0.114955,0.115513,0.114955
1981-04-21,APPLE,0.096858,0.122768,0.123326,0.122768
1981-04-22,APPLE,0.100381,0.127232,0.12779,0.127232
1981-04-23,APPLE,0.103022,0.13058,0.131138,0.13058
1981-04-24,APPLE,0.102142,0.13058,0.13058,0.129464
1981-04-27,APPLE,0.101261,0.128906,0.128906,0.128348
1981-04-28,APPLE,0.0995,0.126674,0.126674,0.126116
1981-04-29,APPLE,0.098179,0.125,0.125,0.124442
1981-04-30,APPLE,0.09994,0.126674,0.12779,0.126674
1981-05-01,APPLE,0.09994,0.126674,0.12779,0.126674
1981-05-04,APPLE,0.0995,0.126674,0.126674,0.126116
1981-05-05,APPLE,0.09906,0.126116,0.126116,0.125558
1981-05-06,APPLE,0.096418,0.122768,0.122768,0.12221
1981-05-07,APPLE,0.097739,0.123884,0.124442,0.123884
1981-05-08,APPLE,0.098619,0.125,0.125558,0.125
1981-05-11,APPLE,0.096418,0.122768,0.122768,0.12221
1981-05-12,APPLE,0.096418,0.12221,0.123884,0.12221
1981-05-13,APPLE,0.095978,0.12221,0.123326,0.121652
1981-05-14,APPLE,0.094657,0.121094,0.121094,0.119978
1981-05-15,APPLE,0.096858,0.122768,0.124442,0.122768
1981-05-18,APPLE,0.098619,0.125,0.126116,0.125
1981-05-19,APPLE,0.096858,0.123326,0.123326,0.122768
1981-05-20,APPLE,0.09994,0.126674,0.12779,0.126674
1981-05-21,APPLE,0.105664,0.133929,0.134487,0.133929
1981-05-22,APPLE,0.110507,0.140067,0.141183,0.140067
1981-05-26,APPLE,0.110066,0.140067,0.140067,0.139509
1981-05-27,APPLE,0.11623,0.147321,0.147879,0.147321
1981-05-28,APPLE,0.11623,0.147321,0.147879,0.147321
1981-05-29,APPLE,0.11667,0.147879,0.148438,0.147879
1981-06-01,APPLE,0.11667,0.147879,0.148438,0.147879
1981-06-02,APPLE,0.110947,0.141183,0.141183,0.140625
1981-06-03,APPLE,0.110947,0.140625,0.141741,0.140625
1981-06-04,APPLE,0.113148,0.143415,0.143973,0.143415
1981-06-05,APPLE,0.111387,0.141741,0.141741,0.141183
1981-06-08,APPLE,0.107425,0.136719,0.136719,0.136161
1981-06-09,APPLE,0.109626,0.138951,0.139509,0.138951
1981-06-10,APPLE,0.110947,0.140625,0.142299,0.140625
1981-06-11,APPLE,0.11579,0.146763,0.147321,0.146763
1981-06-12,APPLE,0.114469,0.145647,0.145647,0.145089
1981-06-15,APPLE,0.114029,0.145089,0.145089,0.144531
1981-06-16,APPLE,0.111827,0.142299,0.142299,0.141741
1981-06-17,APPLE,0.110066,0.140067,0.140067,0.139509
1981-06-18,APPLE,0.109626,0.139509,0.140067,0.138951
1981-06-19,APPLE,0.106544,0.135603,0.135603,0.135045
1981-06-22,APPLE,0.102582,0.13058,0.13058,0.130022
1981-06-23,APPLE,0.104343,0.132254,0.133371,0.132254
1981-06-24,APPLE,0.101701,0.130022,0.130022,0.128906
1981-06-25,APPLE,0.103903,0.131696,0.132254,0.131696
1981-06-26,APPLE,0.102582,0.131138,0.131138,0.130022
1981-06-29,APPLE,0.09906,0.126674,0.126674,0.125558
1981-06-30,APPLE,0.091575,0.116629,0.116629,0.116071
1981-07-01,APPLE,0.090695,0.115513,0.115513,0.114955
1981-07-02,APPLE,0.090695,0.114955,0.115513,0.114955
1981-07-06,APPLE,0.087613,0.112165,0.112165,0.111049
1981-07-07,APPLE,0.088493,0.112165,0.113281,0.112165
1981-07-08,APPLE,0.092016,0.116629,0.117188,0.116629
1981-07-09,APPLE,0.084971,0.108259,0.108259,0.107701
1981-07-10,APPLE,0.078367,0.099888,0.099888,0.09933
1981-07-13,APPLE,0.080128,0.101563,0.102121,0.101563
1981-07-14,APPLE,0.08365,0.106027,0.107143,0.106027
1981-07-15,APPLE,0.085852,0.108817,0.109375,0.108817
1981-07-16,APPLE,0.088053,0.111607,0.112723,0.111607
1981-07-17,APPLE,0.091135,0.115513,0.116071,0.115513
1981-07-20,APPLE,0.084971,0.108259,0.108259,0.107701
1981-07-21,APPLE,0.084531,0.107701,0.107701,0.107143
1981-07-22,APPLE,0.079688,0.102121,0.102121,0.101004
1981-07-23,APPLE,0.081889,0.103795,0.104353,0.103795
1981-07-24,APPLE,0.084531,0.107143,0.107701,0.107143
1981-07-27,APPLE,0.088053,0.111607,0.112165,0.111607
1981-07-28,APPLE,0.084971,0.108259,0.108259,0.107701
1981-07-29,APPLE,0.08365,0.106585,0.106585,0.106027
1981-07-30,APPLE,0.086732,0.109933,0.111049,0.109933
1981-07-31,APPLE,0.088053,0.111607,0.112165,0.111607
1981-08-03,APPLE,0.087173,0.111607,0.111607,0.110491
1981-08-04,APPLE,0.088493,0.112165,0.112723,0.112165
1981-08-05,APPLE,0.091135,0.115513,0.116071,0.115513
1981-08-06,APPLE,0.088934,0.113281,0.113281,0.112723
1981-08-07,APPLE,0.088934,0.112723,0.113281,0.112723
1981-08-11,APPLE,0.086292,0.110491,0.110491,0.109375
1981-08-12,APPLE,0.084531,0.107701,0.107701,0.107143
1981-08-13,APPLE,0.081889,0.104353,0.104353,0.103795
1981-08-14,APPLE,0.080569,0.103237,0.103237,0.102121
1981-08-17,APPLE,0.077927,0.099888,0.099888,0.098772
1981-08-18,APPLE,0.076166,0.097656,0.097656,0.09654
1981-08-19,APPLE,0.075285,0.09654,0.09654,0.095424
1981-08-20,APPLE,0.076166,0.09654,0.097098,0.09654
1981-08-21,APPLE,0.070883,0.09096,0.09096,0.089844
1981-08-24,APPLE,0.06648,0.084821,0.084821,0.084263
1981-08-25,APPLE,0.068241,0.086496,0.087054,0.086496
1981-08-26,APPLE,0.06692,0.085379,0.085379,0.084821
1981-08-27,APPLE,0.067361,0.085379,0.085938,0.085379
1981-08-28,APPLE,0.070883,0.089844,0.090402,0.089844
1981-08-31,APPLE,0.070883,0.089844,0.090402,0.089844
1981-09-01,APPLE,0.075285,0.095424,0.095982,0.095424
1981-09-02,APPLE,0.076606,0.097098,0.097656,0.097098
1981-09-03,APPLE,0.072644,0.093192,0.093192,0.092076
1981-09-04,APPLE,0.071763,0.091518,0.091518,0.09096
1981-09-08,APPLE,0.069562,0.088728,0.088728,0.08817
1981-09-09,APPLE,0.069562,0.08817,0.088728,0.08817
1981-09-10,APPLE,0.070002,0.088728,0.089286,0.088728
1981-09-11,APPLE,0.069122,0.08817,0.08817,0.087612
1981-09-14,APPLE,0.06692,0.085379,0.085379,0.084821
1981-09-15,APPLE,0.065159,0.083147,0.083147,0.082589
1981-09-16,APPLE,0.063838,0.081473,0.081473,0.080915
1981-09-17,APPLE,0.062077,0.079241,0.079241,0.078683
1981-09-18,APPLE,0.062518,0.079241,0.079799,0.079241
1981-09-21,APPLE,0.062958,0.079799,0.080357,0.079799
